,Hotel_Address,lat,lng,City,Country,lat_updated,lon_updated
1115,Nieuwezijdskolk 19 Amsterdam City Center 1012 PV Amsterdam Netherlands,52.3760456,4.8943917,Amsterdam,Nederland,52.3730796,4.8924534
1116,No 1 Seething Lane City of London London EC3N 4AX United Kingdom,51.5104624,-0.0795502,City of London,United Kingdom,51.5156177,-0.0919983
1117,Noorderstraat 46 Amsterdam City Center 1017 TV Amsterdam Netherlands,52.3611852,4.8936341,Amsterdam,Nederland,52.3730796,4.8924534
1118,Nou de la Rambla 36 Ciutat Vella 08001 Barcelona Spain,41.3780229,2.1730782,Barcelona,España,41.3828939,2.1774322
1119,Numancia 32 Sants Montju c 08029 Barcelona Spain,41.3825777,2.1400103,Barcelona,España,41.3828939,2.1774322
1120,Numancia 74 Les Corts 08029 Barcelona Spain,41.384591,2.1378107,Barcelona,España,41.3828939,2.1774322
1121,Old Park Lane Westminster Borough London W1K 1LB United Kingdom,51.5050355,-0.1500864,London,United Kingdom,51.4893335,-0.144055085
1122,One Eastern Gateway Royal Victoria Dock Newham London E16 1FR United Kingdom,51.5083719,0.0355768,London,United Kingdom,51.4893335,-0.144055085
1123,One Ham Yard Westminster Borough London W1D 7DT United Kingdom,51.511174,-0.1349904,City of Westminster,United Kingdom,51.4973206,-0.137149
1124,Oosterdoksstraat 4 Amsterdam City Center 1011 DK Amsterdam Netherlands,52.376752,4.904618,Amsterdam,Nederland,52.3730796,4.8924534
1125,Opernring 11 01 Innere Stadt 1010 Vienna Austria,48.2026449,16.3671054,Wien,Österreich,48.2083537,16.3725042
1126,Ottakringer Stra e 34 36 17 Hernals 1170 Vienna Austria,48.2149414,16.3365285,Wien,Österreich,48.2083537,16.3725042
1127,Oude Haagseweg 20 Slotervaart 1066 BW Amsterdam Netherlands,52.3375677,4.8178172,Amsterdam,Nederland,52.3730796,4.8924534
1128,Oudeschans 75 Amsterdam City Center 1011 KW Amsterdam Netherlands,52.3702613,4.9032489,Amsterdam,Nederland,52.3730796,4.8924534
1129,Oudezijds Voorburgwal 197 Amsterdam City Center 1012 EX Amsterdam Netherlands,52.370835,4.895403,Amsterdam,Nederland,52.3730796,4.8924534
1130,Overhoeksplein 7 Amsterdam Noord 1031 KS Amsterdam Netherlands,52.3840358,4.9028572,Amsterdam,Nederland,52.3730796,4.8924534
1131,Palaud ries 26 Sants Montju c 08004 Barcelona Spain,41.3727844,2.1721134,Barcelona,España,41.3828939,2.1774322
1132,Pallars 121 125 Sant Mart 08018 Barcelona Spain,41.3971434,2.1921947,Barcelona,España,41.3828939,2.1774322
1133,Pallars 128 130 Sant Mart 08018 Barcelona Spain,41.3969273,2.192267,Barcelona,España,41.3828939,2.1774322
1134,Panama Laan 188 196 Zeeburg 1019 AZ Amsterdam Netherlands,52.3714428,4.9346331,Amsterdam,Nederland,52.3730796,4.8924534
1135,Papagenogasse 6 06 Mariahilf 1060 Vienna Austria,48.2000165,16.3641802,Wien,Österreich,48.2083537,16.3725042
1136,Paragonstra e 1 11 Simmering 1110 Vienna Austria,48.163448,16.472561,Wien,Österreich,48.2083537,16.3725042
1137,Paral lel 115 Sants Montju c 08004 Barcelona Spain,41.3747873,2.1611846,Barcelona,España,41.3828939,2.1774322
1138,Park Lane Westminster Borough London W1K 7TN United Kingdom,51.5082019,-0.1545589,London,United Kingdom,51.4893335,-0.144055085
1139,Parkring 12 01 Innere Stadt 1010 Vienna Austria,48.2056333,16.3778615,Wien,Österreich,48.2083537,16.3725042
1140,Parkring 12a 01 Innere Stadt 1010 Vienna Austria,48.2050967,16.3770928,Wien,Österreich,48.2083537,16.3725042
1141,Pas de Sota Muralla 9 Ciutat Vella 08003 Barcelona Spain,41.3815625,2.1838458,Barcelona,España,41.3828939,2.1774322
1142,Paseo de Gracia 46 Eixample 08007 Barcelona Spain,41.3918805,2.1660363,Barcelona,España,41.3828939,2.1774322
1143,Paseo de Gracia 73 Eixample 08008 Barcelona Spain,41.3935497,2.1627098,Barcelona,España,41.3828939,2.1774322
1144,Paseo de Gracia 75 Eixample 08008 Barcelona Spain,41.3939082,2.1622556,Barcelona,España,41.3828939,2.1774322
1145,Paseo Garc a Faria 37 47 Sant Mart 08019 Barcelona Spain,41.4023621,2.2119049,Barcelona,España,41.3828939,2.1774322
1146,Paseo Garc a I Faria 69 71 Sant Mart 08019 Barcelona Spain,41.4037972,2.213767,Barcelona,España,41.3828939,2.1774322
1147,Paseo Taulat 278 Sant Mart 08019 Barcelona Spain,41.4101306,2.2188047,Barcelona,España,41.3828939,2.1774322
1148,Passeig Colom 12 Ciutat Vella 08002 Barcelona Spain,41.3798658,2.1805271,Barcelona,España,41.3828939,2.1774322
1149,Passeig de Colom 9 Ciutat Vella 08002 Barcelona Spain,41.3801815,2.180688,Barcelona,España,41.3828939,2.1774322
1150,Passeig de Gr cia 29 Eixample 08007 Barcelona Spain,41.3907208,2.1660732,Barcelona,España,41.3828939,2.1774322
1151,Passeig de Gr cia 38 40 Eixample 08007 Barcelona Spain,41.391393,2.1668467,Barcelona,España,41.3828939,2.1774322
1152,Passeig de Gracia 132 Gr cia 08008 Barcelona Spain,41.3980162,2.1581229,Barcelona,España,41.3828939,2.1774322
1153,Passeig de Gracia 62 Eixample 08007 Barcelona Spain,41.3930168,2.1646148,Barcelona,España,41.3828939,2.1774322
1154,Passeig de Gracia 68 Eixample 08007 Barcelona Spain,41.3935179,2.1639813,Barcelona,España,41.3828939,2.1774322
1155,Passeig de Gracia 84 Eixample 08008 Barcelona Spain,41.3946775,2.162638,Barcelona,España,41.3828939,2.1774322
1156,Passeig de Picasso 26 30 Ciutat Vella 08003 Barcelona Spain,41.3866227,2.1840722,Barcelona,España,41.3828939,2.1774322
1157,Passeig de Sant Antoni 36 40 Sants Montju c 08014 Barcelona Spain,41.3775577,2.1384686,Barcelona,España,41.3828939,2.1774322
1158,Passeig del Taulat 262 264 Sant Mart 08019 Barcelona Spain,41.4084334,2.2178205,Barcelona,España,41.3828939,2.1774322
1159,Pasteurgasse 1 09 Alsergrund 1090 Vienna Austria,48.2217697,16.3578738,Wien,Österreich,48.2083537,16.3725042
1160,Pau Clar s 122 Eixample 08009 Barcelona Spain,41.392761,2.16724,Barcelona,España,41.3828939,2.1774322
1161,Pau Claris 150 Eixample 08009 Barcelona Spain,41.3944848,2.1651078,Barcelona,España,41.3828939,2.1774322
1162,Pau Claris 179 Eixample 08037 Barcelona Spain,41.3962106,2.1621171,Barcelona,España,41.3828939,2.1774322
1163,Pelai 28 Ciutat Vella 08002 Barcelona Spain,41.3856387,2.1668274,Barcelona,España,41.3828939,2.1774322
1164,Pelayo 14 Ciutat Vella 08001 Barcelona Spain,41.3856173,2.1659487,Barcelona,España,41.3828939,2.1774322
1165,Pelzgasse 1 15 Rudolfsheim F nfhaus 1150 Vienna Austria,48.1979514,16.336318,Wien,Österreich,48.2083537,16.3725042
1166,Peters Lane Cowcross Street Islington London EC1M 6DS United Kingdom,51.520171,-0.102463,London,United Kingdom,51.4893335,-0.144055085
1167,Petersplatz 9 01 Innere Stadt 1010 Vienna Austria,48.2097026,16.3703902,Wien,Österreich,48.2083537,16.3725042
1168,Philharmoniker Stra e 4 01 Innere Stadt 1010 Vienna Austria,48.2038793,16.3698086,Wien,Österreich,48.2083537,16.3725042
1169,Piazza della Repubblica 13 Central Station 20124 Milan Italy,45.4793852,9.1961308,Milano,Italia,45.4641943,9.1896346
1170,Piazza Della Repubblica 17 Central Station 20124 Milan Italy,45.479888,9.1962982,Milano,Italia,45.4641943,9.1896346
1171,Piazza della Repubblica 20 Central Station 20124 Milan Italy,45.4790357,9.199028,Milano,Italia,45.4641943,9.1896346
1172,Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,45.4838504,9.2034067,Milano,Italia,45.4641943,9.1896346
1173,Piazza Duca D Aosta 9 Central Station 20124 Milan Italy,45.4857027,9.2020127,Milano,Italia,45.4641943,9.1896346
1174,Piazza Fontana 3 Milan City Center 20122 Milan Italy,45.4638223,9.1940273,Milano,Italia,45.4641943,9.1896346
1175,Piazza Gerusalemme 12 Sempione 20154 Milan Italy,45.4844028,9.1673528,Milano,Italia,45.4641943,9.1896346
1176,Piazza Gerusalemme 6 Sempione 20154 Milan Italy,45.4834133,9.1666361,Milano,Italia,45.4641943,9.1896346
1177,Piazza Giuseppe Missori 1 Milan City Center 20123 Milan Italy,45.4608547,9.1886179,Milano,Italia,45.4641943,9.1896346
1178,Piazza Lima 2 Central Station 20124 Milan Italy,45.4805847,9.2117326,Milano,Italia,45.4641943,9.1896346
1179,Piazza Luigi di Savoia 20 Central Station 20124 Milan Italy,45.4852549,9.2069501,Milano,Italia,45.4641943,9.1896346
1180,Piazza Luigi di Savoia 6 Central Station 20124 Milan Italy,45.4845143,9.2057532,Milano,Italia,45.4641943,9.1896346
1181,Piazza Oberdan 12 Milan City Center 20129 Milan Italy,45.4747809,9.2059385,Milano,Italia,45.4641943,9.1896346
1182,Piazza Quattro Novembre 3 Central Station 20124 Milan Italy,45.4868745,9.2018406,Milano,Italia,45.4641943,9.1896346
1183,Piazza XXIV Maggio 8 Milan City Center 20123 Milan Italy,45.453152,9.179172,Milano,Italia,45.4641943,9.1896346
1184,Piazzale Lugano 10 Bovisa 20158 Milan Italy,45.498503,9.1664111,Milano,Italia,45.4641943,9.1896346
1185,Piccadilly Westminster Borough London W1J 7BX United Kingdom,51.5092876,-0.1370062,London,United Kingdom,51.4893335,-0.144055085
1186,Piet Heinkade 11 Zeeburg 1019 BR Amsterdam Netherlands,52.3781016,4.9142508,Amsterdam,Nederland,52.3730796,4.8924534
1187,Pintor Fortuny 13 Ciutat Vella 08001 Barcelona Spain,41.3830117,2.1700699,Barcelona,España,41.3828939,2.1774322
1188,Pla a Antonio L pez 5 Ciutat Vella 08002 Barcelona Spain,41.3810421,2.1814294,Barcelona,España,41.3828939,2.1774322
1189,Pla a de Llevant s n Sant Mart 08019 Barcelona Spain,41.4111652,2.2192012,Barcelona,España,41.3828939,2.1774322
1190,Pla a Reial 1 Ciutat Vella 08001 Barcelona Spain,41.3799929,2.1748256,Barcelona,España,41.3828939,2.1774322
1191,Pla a Rosa dels Vents 1 Passeig Joan de Borbo Ciutat Vella 08039 Barcelona Spain,41.368437,2.1901534,Barcelona,España,41.3828939,2.1774322
1192,Pla a Urquinaona 2 Eixample 08010 Barcelona Spain,41.3892128,2.1726015,Barcelona,España,41.3828939,2.1774322
1193,Place Andr Malraux 1st arr 75001 Paris France,48.8639788,2.3352615,Paris,France,48.8534951,2.3483915
1194,Place de l Op ra 4 rue Meyerbeer 9th arr 75009 Paris France,48.8719697,2.3316014,Paris,France,48.8534951,2.3483915
1195,Plaza Carlos Iba ez 3 Sants Montju c 08038 Barcelona Spain,41.3703041,2.17141,Barcelona,España,41.3828939,2.1774322
1196,Plaza de Catalunya 19 Ciutat Vella 08002 Barcelona Spain,41.3861459,2.1711594,Barcelona,España,41.3828939,2.1774322
1197,Plaza Espa a 6 8 Sants Montju c 08014 Barcelona Spain,41.3750293,2.1491172,Barcelona,España,41.3828939,2.1774322
1198,Plaza Paisos Catalans s n Sants Montju c 08014 Barcelona Spain,41.3798964,2.1412433,Barcelona,España,41.3828939,2.1774322
1199,Plaza Parade Camden London NW6 5RP United Kingdom,51.5357597,-0.1902591,London,United Kingdom,51.4893335,-0.144055085
1200,Portland Place Westminster Borough London W1B 1JA United Kingdom,51.517876,-0.1440647,London,United Kingdom,51.4893335,-0.144055085
1201,Poultry 27 City of London London EC2R 8AJ United Kingdom,51.5135929,-0.0907833,City of London,United Kingdom,51.5156177,-0.0919983
1202,Praterstra e 1 02 Leopoldstadt 1020 Vienna Austria,48.212857,16.37986,Wien,Österreich,48.2083537,16.3725042
1203,Prins Hendrikkade 108 Amsterdam City Center 1011 AK Amsterdam Netherlands,52.3744149,4.9041443,Amsterdam,Nederland,52.3730796,4.8924534
1204,Prins Hendrikkade 33 Amsterdam City Center 1012 TM Amsterdam Netherlands,52.377743,4.897057,Amsterdam,Nederland,52.3730796,4.8924534
1205,Prins Hendrikkade 59 72 Amsterdam City Center 1012 AD Amsterdam Netherlands,52.3764175,4.9002201,Amsterdam,Nederland,52.3730796,4.8924534
1206,Prinsengracht 315 331 Amsterdam City Center 1016 GZ Amsterdam Netherlands,52.3728353,4.883326,Amsterdam,Nederland,52.3730796,4.8924534
1207,Prinsengracht 444 Amsterdam City Center 1017 KE Amsterdam Netherlands,52.364971,4.8839827,Amsterdam,Nederland,52.3730796,4.8924534
1208,Prinsengracht 587 Amsterdam City Center 1067 HT Amsterdam Netherlands,52.3678368,4.8830788,Amsterdam,Nederland,52.3730796,4.8924534
1209,Prinsengracht 717 Amsterdam City Center 1017 JW Amsterdam Netherlands,52.3648077,4.8853962,Amsterdam,Nederland,52.3730796,4.8924534
1210,Prinses Irenestraat 30 Zuideramstel 1077 WX Amsterdam Netherlands,52.3419432,4.8759604,Amsterdam,Nederland,52.3730796,4.8924534
1211,Professor Tulpplein 1 Amsterdam City Center 1018 GX Amsterdam Netherlands,52.3600068,4.9051643,Amsterdam,Nederland,52.3730796,4.8924534
1212,Proven als 10 Sant Mart 08019 Barcelona Spain,41.4052324,2.2117289,Barcelona,España,41.3828939,2.1774322
1213,Provenza 195 Eixample 08008 Barcelona Spain,41.3919083,2.1573318,Barcelona,España,41.3828939,2.1774322
1214,Provincialeweg 38 Zuidoost 1108 AB Amsterdam Netherlands,52.3154533,4.9962997,Amsterdam,Nederland,52.3730796,4.8924534
1215,Putget 68 Sarri St Gervasi 08023 Barcelona Spain,41.4072812,2.1443116,Barcelona,España,41.3828939,2.1774322
1216,Rambla Catalunya 104 Eixample 08008 Barcelona Spain,41.3941625,2.1597836,Barcelona,España,41.3828939,2.1774322
1217,Rambla Catalunya 26 Eixample 08007 Barcelona Spain,41.3894654,2.1662651,Barcelona,España,41.3828939,2.1774322
1218,Rambla Catalunya 7 9 Eixample 08007 Barcelona Spain,41.3875467,2.1673975,Barcelona,España,41.3828939,2.1774322
1219,Rambla de Catalunya 76 Eixample 08008 Barcelona Spain,41.3922919,2.1622256,Barcelona,España,41.3828939,2.1774322
1220,Rambla del Raval 17 21 Ciutat Vella 08001 Barcelona Spain,41.3790126,2.1696339,Barcelona,España,41.3828939,2.1774322
1221,Ramblas 111 Ciutat Vella 08002 Barcelona Spain,41.3837453,2.171014,Barcelona,España,41.3828939,2.1774322
1222,Ramon Turr 196 198 Sant Mart 08005 Barcelona Spain,41.3989322,2.2024183,Barcelona,España,41.3828939,2.1774322
1223,Rathausstra e 17 01 Innere Stadt 1010 Vienna Austria,48.2133054,16.3567884,Wien,Österreich,48.2083537,16.3725042
1224,Rathstra e 24 Neustift am Walde 19 D bling 1190 Vienna Austria,48.2508693,16.304957,Wien,Österreich,48.2083537,16.3725042
1225,Ratschkygasse 32 12 Meidling 1120 Vienna Austria,48.1776236,16.3243588,Wien,Österreich,48.2083537,16.3725042
1226,Rec Comtal 16 18 Ciutat Vella 08003 Barcelona Spain,41.3896916,2.1798661,Barcelona,España,41.3828939,2.1774322
1227,Rembrandtplein 19 Amsterdam City Center 1017 CT Amsterdam Netherlands,52.3664077,4.8969091,Amsterdam,Nederland,52.3730796,4.8924534
1228,Rembrandtplein 26 36 Amsterdam City Center 1017 CV Amsterdam Netherlands,52.3657092,4.8966912,Amsterdam,Nederland,52.3730796,4.8924534
1229,Rembrandtplein 44 Amsterdam City Center 1017 CV Amsterdam Netherlands,52.3657281,4.8972883,Amsterdam,Nederland,52.3730796,4.8924534
1230,Rennweg 12 03 Landstra e 1030 Vienna Austria,48.1955998,16.3826989,Wien,Österreich,48.2083537,16.3725042
1231,Rennweg 12a 03 Landstra e 1030 Vienna Austria,48.1954348,16.383429,Wien,Österreich,48.2083537,16.3725042
1232,Rennweg 16 03 Landstra e 1030 Vienna Austria,48.1950444,16.3844751,Wien,Österreich,48.2083537,16.3725042
1233,Rennweg 99 Rinnboeckstrasse 1 03 Landstra e 1030 Vienna Austria,48.1854312,16.404884,Wien,Österreich,48.2083537,16.3725042
1234,Richmond Way Hammersmith and Fulham London W14 0AX United Kingdom,51.5013149,-0.2174459,London,United Kingdom,51.4893335,-0.144055085
1235,Riemergasse 8 01 Innere Stadt 1010 Vienna Austria,48.2071576,16.3765913,Wien,Österreich,48.2083537,16.3725042
1236,Rilke Platz 7 04 Wieden 1040 Vienna Austria,48.1978409,16.367087,Wien,Österreich,48.2083537,16.3725042
1237,Riudarenes 7 Ciutat Vella 08002 Barcelona Spain,41.380939,2.1796095,Barcelona,España,41.3828939,2.1774322
1238,Robert Stolz Platz 1 01 Innere Stadt 1010 Vienna Austria,48.2027296,16.3661211,Wien,Österreich,48.2083537,16.3725042
1239,Roelof Hartstraat 1 Oud Zuid 1071 VE Amsterdam Netherlands,52.3527675,4.88373,Amsterdam,Nederland,52.3730796,4.8924534
1240,Roemer Visscherstraat 8 10 Oud West 1054 EV Amsterdam Netherlands,52.3617577,4.8780052,Amsterdam,Nederland,52.3730796,4.8924534
1241,Roger de Ll ria 17 Eixample 08010 Barcelona Spain,41.3907821,2.1717426,Barcelona,España,41.3828939,2.1774322
1242,Roger de Ll ria 60 Eixample 08009 Barcelona Spain,41.393599,2.1684151,Barcelona,España,41.3828939,2.1774322
1243,Roger de Lluria 16 18 Eixample 08010 Barcelona Spain,41.3905166,2.1725643,Barcelona,España,41.3828939,2.1774322
1244,Roger De Lluria 21 Esq Gran Via 662 Eixample 08037 Barcelona Spain,41.3909816,2.1714938,Barcelona,España,41.3828939,2.1774322
1245,Roger de Lluria 28 Eixample 08010 Barcelona Spain,41.3910786,2.1717285,Barcelona,España,41.3828939,2.1774322
1246,Ronda Sant Pau 14 Ciutat Vella 08001 Barcelona Spain,41.3759896,2.167148,Barcelona,España,41.3828939,2.1774322
1247,Ronda Sant Pere 32 Eixample 08010 Barcelona Spain,41.3895263,2.1747136,Barcelona,España,41.3828939,2.1774322
1248,Ronda Sant Pere 9 Eixample 08010 Barcelona Spain,41.3885658,2.1712991,Barcelona,España,41.3828939,2.1774322
1249,Ronda Universitat 21 Eixample 08007 Barcelona Spain,41.3869565,2.1665338,Barcelona,España,41.3828939,2.1774322
1250,Rooseveltplatz 15 09 Alsergrund 1090 Vienna Austria,48.2163343,16.3595536,Wien,Österreich,48.2083537,16.3725042
1251,Rosell n 174 176 Eixample 08036 Barcelona Spain,41.4226648,2.1464261,Barcelona,España,41.3828939,2.1774322
1252,Rossell 249 Eixample 08008 Barcelona Spain,41.3949242,2.1593099,Barcelona,España,41.3828939,2.1774322
1253,Rossell 265 Eixample 08008 Barcelona Spain,41.3962468,2.1609551,Barcelona,España,41.3828939,2.1774322
1254,Rossell 390 Eixample 08025 Barcelona Spain,41.4047382,2.1727127,Barcelona,España,41.3828939,2.1774322
1255,Rossello 191 Eixample 08036 Barcelona Spain,41.3920254,2.1554675,Barcelona,España,41.3828939,2.1774322
1256,Rotensterngasse 10 02 Leopoldstadt 1020 Vienna Austria,48.2176776,16.3821364,Wien,Österreich,48.2083537,16.3725042
1257,Rotensterngasse 7a 02 Leopoldstadt 1020 Vienna Austria,48.2178332,16.3821636,Wien,Österreich,48.2083537,16.3725042
1258,Rotenturmstra e 15 01 Innere Stadt 1010 Vienna Austria,48.2102677,16.3741269,Wien,Österreich,48.2083537,16.3725042
1259,Royal Victoria Dock Western Gateway Newham London E16 1AL United Kingdom,51.5083537,0.0198855,London,United Kingdom,51.4893335,-0.144055085
1260,Rudolfsplatz 11 01 Innere Stadt 1010 Vienna Austria,48.2138096,16.3714293,Wien,Österreich,48.2083537,16.3725042
1261,Rusland 17 Amsterdam City Center 1012 CK Amsterdam Netherlands,52.3702469,4.8966743,Amsterdam,Nederland,52.3730796,4.8924534
1262,Sabino de Arana 22 24 Les Corts 08028 Barcelona Spain,41.385817,2.1256789,Barcelona,España,41.3828939,2.1774322
1263,San Sever 5 Ciutat Vella 08002 Barcelona Spain,41.3832498,2.1753483,Barcelona,España,41.3828939,2.1774322
1264,Sancho de vila 32 34 Sant Mart 08018 Barcelona Spain,41.3976233,2.188975,Barcelona,España,41.3828939,2.1774322
1265,Sant Pau 9 11 Ciutat Vella 08001 Barcelona Spain,41.3799209,2.1728181,Barcelona,España,41.3828939,2.1774322
1266,Santa Rosa Esplugues 33 08950 Barcelona Spain,41.3854716,2.1018835,Barcelona,España,41.3828939,2.1774322
1267,Santal 8 Sarri St Gervasi 08021 Barcelona Spain,41.3949199,2.1468594,Barcelona,España,41.3828939,2.1774322
1268,Sarphatistraat 104 Amsterdam City Center 1018 GV Amsterdam Netherlands,52.3617751,4.9118187,Amsterdam,Nederland,52.3730796,4.8924534
1269,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,48.210091,16.28768,Wien,Österreich,48.2083537,16.3725042
1270,Scarsdale Place Kensington Kensington and Chelsea London W8 5SY United Kingdom,51.499046,-0.1917073,London,United Kingdom,51.4893335,-0.144055085
1271,Sch nbrunner Schlossstra e 38 40 12 Meidling 1120 Vienna Austria,48.184732,16.3211959,Wien,Österreich,48.2083537,16.3725042
1272,Sch nbrunner Stra e 41 05 Margareten 1050 Vienna Austria,48.1925582,16.3576071,Wien,Österreich,48.2083537,16.3725042
1273,Schepenbergweg 50 Zuidoost 1105 AT Amsterdam Netherlands,52.2924567,4.9444338,Amsterdam,Nederland,52.3730796,4.8924534
1274,Schlossallee 8 14 Penzing 1140 Vienna Austria,48.191339,16.3165873,Wien,Österreich,48.2083537,16.3725042
1275,Schottenfeldgasse 74 07 Neubau 1070 Vienna Austria,48.2048494,16.343618,Wien,Österreich,48.2083537,16.3725042
1276,Schottenring 11 01 Innere Stadt 1010 Vienna Austria,48.2155236,16.3646858,Wien,Österreich,48.2083537,16.3725042
1277,Schottenring 24 01 Innere Stadt 1010 Vienna Austria,48.2163149,16.3685103,Wien,Österreich,48.2083537,16.3725042
1278,Schottenring 3 01 Innere Stadt 1010 Vienna Austria,48.2146623,16.3627994,Wien,Österreich,48.2083537,16.3725042
1279,Schubertring 10 12 01 Innere Stadt 1010 Vienna Austria,48.2022415,16.3749336,Wien,Österreich,48.2083537,16.3725042
1280,Schubertring 11 01 Innere Stadt 1010 Vienna Austria,48.2017277,16.375463,Wien,Österreich,48.2083537,16.3725042
1281,Schubertring 5 7 01 Innere Stadt 1010 Vienna Austria,48.2022742,16.3762615,Wien,Österreich,48.2083537,16.3725042
1282,Schulerstra e 10 01 Innere Stadt 1010 Vienna Austria,48.2082215,16.3751842,Wien,Österreich,48.2083537,16.3725042
1283,Schulerstra e 14 01 Innere Stadt 1010 Vienna Austria,48.2080479,16.375612,Wien,Österreich,48.2083537,16.3725042
1284,Schwedenplatz 3 4 01 Innere Stadt 1010 Vienna Austria,48.2111522,16.3788631,Wien,Österreich,48.2083537,16.3725042
1285,Sep lveda 180 Eixample 08011 Barcelona Spain,41.384811,2.1618,Barcelona,España,41.3828939,2.1774322
1286,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,48.25264,16.338369,Wien,Österreich,48.2083537,16.3725042
1287,Silvio Pellico 4 Milan City Center 20121 Milan Italy,45.4651371,9.1895249,Milano,Italia,45.4641943,9.1896346
1288,Simmeringer Hauptstra e 55 57 11 Simmering 1110 Vienna Austria,48.1790835,16.4116997,Wien,Österreich,48.2083537,16.3725042
1289,Singel 303 309 Amsterdam City Center 1012 WJ Amsterdam Netherlands,52.3705447,4.8886439,Amsterdam,Nederland,52.3730796,4.8924534
1290,Singerstra e 3 01 Innere Stadt 1010 Vienna Austria,48.2078727,16.3724042,Wien,Österreich,48.2083537,16.3725042
1291,Sloane Square Kensington and Chelsea London SW1W 8EG United Kingdom,51.4927325,-0.1573708,London,United Kingdom,51.4893335,-0.144055085
1292,Slotermeerlaan 80 Geuzenveld Slotermeer 1064 HD Amsterdam Netherlands,52.3786823,4.8207833,Amsterdam,Nederland,52.3730796,4.8924534
1293,Sonnenhofgasse 8 10 05 Margareten 1050 Vienna Austria,48.1915401,16.3546263,Wien,Österreich,48.2083537,16.3725042
1294,Sonnwendgasse 15 10 Favoriten 1100 Vienna Austria,48.1829645,16.3776709,Wien,Österreich,48.2083537,16.3725042
1295,Sonnwendgasse 8 10 Favoriten 1100 Vienna Austria,48.1834787,16.3762765,Wien,Österreich,48.2083537,16.3725042
1296,South Quay Marsh Wall Tower Hamlets London E14 9SH United Kingdom,51.5007324,-0.01655,London,United Kingdom,51.4893335,-0.144055085
1297,Southampton Row Bloomsbury Camden London WC1B 4AR United Kingdom,51.519616,-0.1218432,London,United Kingdom,51.4893335,-0.144055085
1298,Spaarndammerdijk 304 Westerpark 1013 ZX Amsterdam Netherlands,52.3924898,4.8683822,Amsterdam,Nederland,52.3730796,4.8924534
1299,Spuistraat 175 Amsterdam City Center 1012 VN Amsterdam Netherlands,52.3727871,4.8900059,Amsterdam,Nederland,52.3730796,4.8924534
1300,Spuistraat 288 292 Amsterdam City Center 1012 VX Amsterdam Netherlands,52.3697554,4.8887815,Amsterdam,Nederland,52.3730796,4.8924534
1301,St James s Place Westminster Borough London SW1A 1NJ United Kingdom,51.5059087,-0.1403795,London,United Kingdom,51.4893335,-0.144055085
1302,St Katherines Way Tower Hamlets London E1W 1LD United Kingdom,51.5064721,-0.0716893,London,United Kingdom,51.4893335,-0.144055085
1303,Staalmeesterslaan 410 Slotervaart 1057 PH Amsterdam Netherlands,52.3681299,4.8440847,Amsterdam,Nederland,52.3730796,4.8924534
1304,Stadhouderskade 12 Oud West 1054 ES Amsterdam Netherlands,52.362514,4.8800077,Amsterdam,Nederland,52.3730796,4.8924534
1305,Stadhouderskade 25 Oud Zuid 1071 ZD Amsterdam Netherlands,52.3613814,4.8832594,Amsterdam,Nederland,52.3730796,4.8924534
1306,Stadhouderskade 7 Oud West 1054 ES Amsterdam Netherlands,52.3630682,4.8794451,Amsterdam,Nederland,52.3730796,4.8924534
1307,Stephansplatz 12 01 Innere Stadt 1010 Vienna Austria,48.2082385,16.3715725,Wien,Österreich,48.2083537,16.3725042
1308,Stephansplatz 9 01 Innere Stadt 1010 Vienna Austria,48.2087646,16.3721138,Wien,Österreich,48.2083537,16.3725042
1309,Strand Westminster Borough London WC2R 0EU United Kingdom,51.5111922,-0.1194006,London,United Kingdom,51.4893335,-0.144055085
1310,Stratton Street Mayfair Westminster Borough London W1J 8LT United Kingdom,51.5078943,-0.1436707,London,United Kingdom,51.4893335,-0.144055085
1311,Stubenring 2 01 Innere Stadt 1010 Vienna Austria,48.2107358,16.382147,Wien,Österreich,48.2083537,16.3725042
1312,Taborstra e 12 02 Leopoldstadt 1020 Vienna Austria,48.2142766,16.3801779,Wien,Österreich,48.2083537,16.3725042
1313,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,48.22459,16.38464,Wien,Österreich,48.2083537,16.3725042
1314,The Strand Westminster Borough London WC2N 5HX United Kingdom,51.508236,-0.1261963,London,United Kingdom,51.4893335,-0.144055085
1315,Tiefer Graben 14 20 01 Innere Stadt 1010 Vienna Austria,48.2121772,16.3680771,Wien,Österreich,48.2083537,16.3725042
1316,Tilling Road London NW2 1LP United Kingdom,51.5731061,-0.2233332,London,United Kingdom,51.4893335,-0.144055085
1317,Tower Bridge Road Southwark London SE1 3UN United Kingdom,51.4991134,-0.0790969,London,United Kingdom,51.4893335,-0.144055085
1318,Trabrennstra e 4 02 Leopoldstadt 1020 Vienna Austria,48.2130607,16.4133973,Wien,Österreich,48.2083537,16.3725042
1319,Travessera de les Corts 150 152 Les Corts 08028 Barcelona Spain,41.3812574,2.1269078,Barcelona,España,41.3828939,2.1774322
1320,Ungargasse 60 03 Landstra e 1030 Vienna Austria,48.1966396,16.3863822,Wien,Österreich,48.2083537,16.3725042
